Player,Goals Per Game,Assists Per Game,Shot Conversion Rate,Tackles Per Game,Interceptions Per Game
Jayson Molumby,-0.3315010412800373,-0.5419202942372428,-0.20846124442329253,,
Lars Dendoncker,-0.3315010412800373,-0.5419202942372428,-0.20846124442329253,,
Peter Gwargis,-0.3315010412800373,-0.5419202942372428,-0.20846124442329253,,
Leandro Trossard,-0.3089705071434768,-0.13179903776346458,-0.20479020496680983,-0.761548468607654,-0.8877298061567742
Neal Maupay,-0.2926984547115164,-0.13179903776346458,-0.20564435771163503,-0.9569109409906441,-1.214476575474993
Alireza Jahanbakhsh,-0.32399086323451715,-0.5419202942372428,-0.20684166819249133,0.009521631120275934,-0.6993234028805428
JosÃ© Izquierdo,-0.317732381529917,-0.13179903776346458,-0.20695447449712426,-0.6240734371967204,-0.706976274193504
Aaron Connolly,-0.3127255961662369,-0.4393899801187982,-0.20525975652519718,-1.241335716959997,-1.41869330629888
Florin Andone,-0.3127255961662369,-0.5419202942372428,-0.2015780454423875,-1.0991233289753206,-1.2348982485573818
Viktor GyÃ¶keres,-0.3315010412800373,-0.5419202942372428,-0.20846124442329253,,
Nick Pope,,-0.5419202942372428,-0.20846124442329253,,
Bailey Peacock-Farrell,,-0.5419202942372428,-0.20846124442329253,,
Will Norris,,-0.5419202942372428,-0.20846124442329253,,
Matthew Lowton,,0.6884434751840918,-0.20846124442329253,1.3532135475511362,1.5170409299519505
Charlie Taylor,,-0.33685966600035366,-0.20846124442329253,0.22819229221499368,0.4325037617641382
James Tarkowski,,-0.23432935188190912,-0.20846124442329253,0.40354903078688487,0.7310613528130615
Ben Mee,,-0.13179903776346458,-0.20846124442329253,0.16136960388484448,1.076195429308606
Erik Pieters,,0.5859131610656473,-0.20846124442329253,1.7974155836885206,1.4879213181903808
Phil Bardsley,,-0.029268723645020034,-0.20846124442329253,1.3703157814963738,0.8272822993022284
Kevin Long,,-0.23432935188190912,-0.20846124442329253,0.5979445009751527,0.1286860369724004
Jimmy Dunne,,-0.5419202942372428,-0.20846124442329253,-1.6205687515858012,1.7670876945537564
Bobby Thomas,,-0.5419202942372428,-0.20846124442329253,,
Anthony Driscoll-Glennon,,-0.5419202942372428,-0.20846124442329253,,
Jack Cork,-0.32774595225727726,0.3808525328287582,-0.2082602751099814,0.5549934868262453,0.9947771488925111
JÃ³hann Gudmundsson,-0.32273916689359716,1.2010950457763148,-0.20789770766462196,-0.4265772441311212,0.09123414723023396
Josh Brownhill,1.0453649337319955,-0.5419202942372428,1.0534585687426292,0.0601231064149213,1.332663012619306
Dwight McNeil,-0.3214874705526771,0.6884434751840918,-0.20748230056823047,0.05644946300945531,-0.29583606829344267
Robbie Brady,-0.32399086323451715,0.6884434751840918,-0.2081059825404071,0.47122191299631877,0.10689196171505835
Ashley Westwood,-0.3264942559163572,2.021337558723871,-0.20819328533887774,0.24484779711410004,0.884540255128364
Josh Benson,-0.3315010412800373,-0.5419202942372428,-0.20846124442329253,,
Chris Wood,-0.28894336568875634,-0.13179903776346458,-0.20664706794770515,-1.2919001215767711,-1.312500606270459
Ashley Barnes,-0.3002086327570366,0.07326159047342452,-0.20762994019854553,-0.8015477300310404,-1.079561780401664
Jay Rodriguez,-0.30271202543887665,0.6884434751840918,-0.20790281910914502,-0.5542421570340319,-0.6848898173384413
Matej Vydra,-0.317732381529917,-0.029268723645020034,-0.20573276915158242,-1.404339389737755,-1.2789660694193785
Kepa Arrizabalaga,,-0.5419202942372428,-0.20846124442329253,,
Willy Caballero,,-0.5419202942372428,-0.20846124442329253,,
Antonio RÃ¼diger,,-0.4393899801187982,-0.20846124442329253,-0.18777894264018505,0.014908144084806299
Marcos Alonso,,0.6884434751840918,-0.20846124442329253,0.9148749656267172,1.0275313907843944
Andreas Christensen,,-0.5419202942372428,-0.20846124442329253,-0.032932148999807974,0.5791693552527732
Kurt Zouma,,-0.13179903776346458,-0.20846124442329253,-0.24153953476469536,1.0876029356306414
Reece James,,-0.23432935188190912,-0.20846124442329253,0.4178088095278956,0.1741971941274381
CÃ©sar Azpilicueta,,2.6365194434345383,-0.20846124442329253,1.6510132916107034,1.36300885437208
Fikayo Tomori,,-0.5419202942372428,-0.20846124442329253,0.6994451073014708,0.8300932825382752
Emerson,,-0.4393899801187982,-0.20846124442329253,0.14602513471273615,0.06800449409901689
Ben Chilwell,,0.3808525328287582,-0.20846124442329253,0.3340136314224466,0.46381364875040515
Thiago Silva,,-0.5419202942372428,-0.20846124442329253,,
Juan Castillo,,-0.5419202942372428,-0.20846124442329253,,
Hakim Ziyech,-0.3315010412800373,-0.5419202942372428,-0.20846124442329253,,
Jorginho,-0.31898407787083705,-0.23432935188190912,-0.20568015392595718,0.9676967097353117,1.5395319087785682
N'Golo KantÃ©,-0.32399086323451715,0.48338284694720274,-0.2080023644912322,2.388792548223152,2.6115115742978285
Ross Barkley,-0.31648068518899697,2.2263981869607603,-0.20819328533887774,-0.5711070369530068,-0.8193879695048198
Ruben Loftus-Cheek,-0.31648068518899697,0.07326159047342452,-0.20704930617079917,-0.767294423677742,-0.5201396906737775
Mateo Kovacic,-0.3289976485981973,-0.029268723645020034,-0.2080866485603861,0.45928742269009304,-0.6720258842240434
Mason Mount,-0.3089705071434768,-0.029268723645020034,-0.20639628472902102,-0.26165037751000314,-0.6835130753328871
Christian Pulisic,-0.2864399730069163,-0.13179903776346458,-0.20321690234260298,-0.48666197805464695,-1.0363995861965638
Billy Gilmour,0.41951676327198056,-0.5419202942372428,5.29809794030073,-0.5934792828075818,-0.622248056085721
Kai Havertz,-0.08116177309603138,-0.5419202942372428,-0.20846124442329253,0.22819229221499368,-1.41869330629888
Timo Werner,-0.08116177309603138,-0.5419202942372428,0.09745871028359758,-1.0043150703188697,0.9706424443405972
Tammy Abraham,-0.2952018473933565,-0.13179903776346458,-0.20646011389250307,-1.2943168026797787,-1.231294423895784
Olivier Giroud,-0.2864399730069163,2.3289285010792047,-0.20785833648335922,-0.8696714088655905,-0.9903530036632316
Callum Hudson-Odoi,-0.32774595225727726,0.07326159047342452,-0.2075118376673056,-0.9867078222826716,-1.0546040490585789
Wayne Hennessey,,-0.4393899801187982,-0.20846124442329253,,
Vicente Guaita,,-0.5419202942372428,-0.20846124442329253,,
Stephen Henderson,,-0.5419202942372428,-0.20846124442329253,,
Nathan Ferguson,,-0.5419202942372428,-0.20846124442329253,,
Joel Ward,,-0.029268723645020034,-0.20846124442329253,1.3411280449507956,1.4976435303025384
Patrick van Aanholt,,0.893504103420981,-0.20846124442329253,0.6379525933715399,1.3000622075177675
James Tomkins,,0.17579190459186908,-0.20846124442329253,0.47422513074361655,1.264388411149253
Scott Dann,,0.5859131610656473,-0.20846124442329253,-0.040570326487324546,0.9881852912615918
Mamadou Sakho,,-0.33685966600035366,-0.20846124442329253,-0.20072026994679085,1.129931494383229
Gary Cahill,,0.48338284694720274,-0.20846124442329253,-0.06840038860866333,0.5064043038420177
Martin Kelly,,-0.029268723645020034,-0.20846124442329253,1.0780584801059911,0.1741971941274381
Tyrick Mitchell,,-0.5419202942372428,-0.20846124442329253,1.4606996547488569,-0.622248056085721
Jaroslaw Jach,,-0.5419202942372428,-0.20846124442329253,,
Sam Woods,,-0.5419202942372428,-0.20846124442329253,,
Ryan Inniss,,-0.5419202942372428,-0.20846124442329253,,
Luka Milivojevic,-0.3039637217797967,-0.13179903776346458,-0.2070591112975526,1.068538221215355,1.569621930038097
Max Meyer,-0.3289976485981973,-0.33685966600035366,-0.20807070831090074,-0.22729955915621675,-0.6568761104428149
Cheikhou KouyatÃ©,-0.32273916689359716,0.48338284694720274,-0.20807655465988864,1.1697778661304576,1.087885653762839
Andros Townsend,-0.31898407787083705,1.7137466163685373,-0.2081872862548983,0.4413985421319891,-0.08247710451945679
Jeffrey Schlupp,,0.2783222187103136,-0.20846124442329253,0.6945464293899689,0.4863176300217844
James McArthur,-0.3214874705526771,1.3036253598947591,-0.20811815662362124,1.0586050542058947,0.8294287474942923
James McCarthy,-0.32524255957543724,0.6884434751840918,-0.20820344670865187,1.5992373040259193,1.18055824672236
Jairo Riedewald,3.2984183473880493,-0.5419202942372428,6.445297770451568,-0.5580624045738501,0.1741971941274381
Eberechi Eze,-0.08116177309603138,-0.5419202942372428,-0.20846124442329253,-0.38806138905193793,-1.41869330629888
Nya Kirby,-0.3315010412800373,-0.5419202942372428,-0.20846124442329253,,
Jordan Ayew,-0.3089705071434768,0.3808525328287582,-0.20773028523947962,0.38336408246206294,-0.5477603708139867
Wilfried Zaha,-0.3089705071434768,1.9188072446054265,-0.20796958735322787,0.049279933137497296,-0.5158106724166813
Christian Benteke,-0.2914467583705964,1.5086859881316483,-0.20792138567969212,-1.1823439115737608,-1.23462595958295
Connor Wickham,-0.31147389982531687,0.17579190459186908,-0.20768430485578296,-0.6653755456220571,-0.7151666686105896
Brandon Pierrick,-0.08116177309603138,-0.5419202942372428,-0.20846124442329253,-1.6205687515858012,-1.41869330629888
Michy Batshuayi,-0.3039637217797967,-0.23432935188190912,-0.20569539277799737,-1.353525489703464,-1.232856081249143
Jordan Pickford,,-0.5419202942372428,-0.20846124442329253,,
JoÃ£o VirgÃ­nia,,-0.5419202942372428,-0.20846124442329253,,
Jonas LÃ¶ssl,,-0.33685966600035366,-0.20846124442329253,,
Mason Holgate,,-0.13179903776346458,-0.20846124442329253,0.5220978940499919,0.5662933173093011
Michael Keane,,-0.029268723645020034,-0.20846124442329253,-0.35583897434517037,1.173657900277285
Lucas Digne,,0.6884434751840918,-0.20846124442329253,0.9471549203597475,0.8821485276502461
Yerry Mina,,-0.4393899801187982,-0.20846124442329253,-0.10794607938515081,0.0655910236438254
SÃ©amus Coleman,,1.611216302250093,-0.20846124442329253,0.5229223136904827,0.2896240419844178
Jarrad Branthwaite,,-0.5419202942372428,-0.20846124442329253,0.8444459734819253,-0.622248056085721
Jonjoe Kenny,,-0.33685966600035366,-0.20846124442329253,0.923962577516368,0.9449506620756566
Niels Nkounkou,,-0.5419202942372428,-0.20846124442329253,,
Fabian Delph,-0.3264942559163572,0.2783222187103136,-0.20820631112770346,1.011001022472988,1.0179986484073253
Gylfi Sigurdsson,-0.30521541812071673,4.071943841092762,-0.20814162656016594,-0.11031325101613787,0.16858842475973979
AndrÃ© Gomes,-0.3289976485981973,-0.33685966600035366,-0.20778142230172167,0.02277439845934972,-0.5226923998090761
Jean-Philippe Gbamin,-0.08116177309603138,-0.5419202942372428,-0.20846124442329253,0.8444459734819253,-0.622248056085721
Tom Davies,-0.32524255957543724,-0.13179903776346458,-0.2076964445365253,-0.08574826239268853,0.08403358089575971
Beni Baningime,0.6698560314559865,-0.5419202942372428,-0.20846124442329253,-0.6961882296854037,-1.0204706811923006
Allan,-0.08116177309603138,-0.5419202942372428,1.6270584838180482,3.9257143798165837,0.9706424443405972
James RodrÃ­guez,-0.2689162242340359,-0.4393899801187982,-0.09374126140820872,0.22819229221499368,0.9706424443405972
Abdoulaye DoucourÃ©,-0.315228988848077,0.5859131610656473,-0.20780570166320633,0.5904177384558619,0.3201108277542763
Muhamed Besic,5.4263021269521,-0.5419202942372428,1.4152677459440473,0.871239611797879,-0.24133945815768848
Sandro RamÃ­rez,0.6698560314559865,-0.5419202942372428,0.6073253014617478,-1.3124419109523353,-1.2195819937455903
Yannick Bolasie,-0.3202357742117571,1.2010950457763148,-0.20808408283529772,-0.056630837782327734,-0.7761828523454072
Richarlison,-0.29645354373427646,0.48338284694720274,-0.20754348455917185,0.4891285356343252,-0.6581239682574849
Dominic Calvert-Lewin,-0.3014603290979566,0.3808525328287582,-0.20733169382129785,-1.1743160858407817,-1.0204706811923006
Theo Walcott,-0.3039637217797967,4.68712572580343,-0.20813347304324942,-0.8582665100186141,-0.7327375705661593
Cenk Tosun,-0.3064671144616367,-0.23432935188190912,-0.2058760053694315,-1.0420448875392938,-1.2236454899201472
Alex Iwobi,-0.31898407787083705,1.0985647316578702,-0.20787668400028572,-0.6521701095949086,-0.8624458299595309
Bernard,-0.32273916689359716,-0.029268723645020034,-0.20662572469505117,0.016039385549328603,-0.29583606829344267
Moise Kean,-0.32399086323451715,-0.33685966600035366,-0.20668493500886542,-1.3820189394824727,-1.161775483649474
Anthony Gordon,1.0453649337319955,-0.4393899801187982,1.474098506464603,-0.38806138905193793,-0.2602274878070123
Marek RodÃ¡k,,-0.5419202942372428,-0.20846124442329253,,
Fabri,,-0.5419202942372428,-0.20846124442329253,,
Alphonse Areola,,-0.5419202942372428,-0.20846124442329253,,
Michael Hector,,-0.5419202942372428,-0.20846124442329253,0.22819229221499368,-1.41869330629888
Denis Odoi,,-0.4393899801187982,-0.20846124442329253,0.2095179382372079,0.7534301033733718
Tim Ream,,-0.4393899801187982,-0.20846124442329253,-0.3264360209252447,1.169753756893887
Maxime Le Marchand,,-0.4393899801187982,-0.20846124442329253,1.0340624907948273,1.8896177330480888
Joe Bryan,,-0.4393899801187982,-0.20846124442329253,1.0909474459886983,0.5458716442269125
Antonee Robinson,,-0.5419202942372428,-0.20846124442329253,,
Kenny Tete,,-0.4393899801187982,-0.20846124442329253,2.0769533360157886,4.9528686954063925
Ola Aina,,-0.5419202942372428,-0.20846124442329253,-1.6205687515858012,-1.41869330629888
Jean Michael Seri,-0.32774595225727726,-0.33685966600035366,-0.20701214990099673,-0.0414186933392889,0.1741971941274381
Kevin McDonald,-0.3289976485981973,-0.4393899801187982,-0.20749518140842865,0.1831005594393645,0.25189916975799026
Neeskens Kebano,,-0.5419202942372428,-0.20846124442329253,-1.2097329640745136,-1.41869330629888
Stefan Johansen,1.1705345678239985,-0.5419202942372428,10.804657125024752,-0.5934792828075818,-1.0204706811923006
Tom Cairney,-0.32524255957543724,-0.4393899801187982,-0.20707069917462484,0.013220077819552315,-0.23328642226068985
Josh Onomah,1.5460434701000074,-0.5419202942372428,3.2331382460292213,-0.7988971765632258,-1.312500606270459
AndrÃ©-Frank Zambo Anguissa,2.6725701769280343,-0.4393899801187982,0.7927313346174387,1.152572814115391,1.0370128818583606
Mario Lemina,-0.3264942559163572,-0.33685966600035366,-0.2076964445365253,1.132905143436659,1.2926096731501722
Harrison Reed,2.0467220064680194,-0.5419202942372428,2.6977783252921634,0.7147083563730975,0.7610515890213448
Tyrese Francois,-0.3315010412800373,-0.5419202942372428,-0.20846124442329253,,
Aleksandar Mitrovic,-0.2952018473933565,0.17579190459186908,-0.20725694414910703,-0.9341089547314977,-1.1565720847097392
Bobby De Cordova-Reid,-0.30521541812071673,-0.33685966600035366,-0.20181539713138422,-0.8980644356176746,-1.2539115303927093
Ivan Cavaleiro,-0.31648068518899697,-0.4393899801187982,-0.19998961490833247,-1.324766984577674,-0.972683966179511
Aboubakar Kamara,-0.3064671144616367,-0.5419202942372428,-0.20011797293128641,-0.9632314915677408,-1.312500606270459
Kiko Casilla,,-0.5419202942372428,-0.20846124442329253,,
Elia Caprile,,-0.5419202942372428,-0.20846124442329253,,
Luke Ayling,,-0.5419202942372428,-0.20846124442329253,4.541968061083515,-1.41869330629888
Barry Douglas,,-0.5419202942372428,-0.20846124442329253,,
Liam Cooper,,-0.5419202942372428,-0.20846124442329253,-0.38806138905193793,1.7670876945537564
Pascal Struijk,,-0.5419202942372428,-0.20846124442329253,3.309460698549652,3.3599781949800747
Leif Davis,,-0.5419202942372428,-0.20846124442329253,,
Robin Koch,,-0.5419202942372428,-0.20846124442329253,1.4606996547488569,0.1741971941274381
Oliver Casey,,-0.5419202942372428,-0.20846124442329253,,
Charlie Cresswell,,-0.5419202942372428,-0.20846124442329253,,
Robbie Gotts,,-0.5419202942372428,-0.20846124442329253,,
Adam Forshaw,4.049436151940067,-0.4393899801187982,0.9387385857275454,0.5627300049027565,0.2197083512824756
Ezgjan Alioski,-0.20633140718803436,-0.5419202942372428,0.7092986196973778,-0.38806138905193793,0.1741971941274381
Stuart Dallas,-0.08116177309603138,-0.5419202942372428,-0.20846124442329253,5.774475423617378,1.7670876945537564
Pablo HernÃ¡ndez,-0.3202357742117571,0.7909737893025364,-0.20740229073392252,-0.43056164293241594,0.06434267685665748
Kalvin Phillips,-0.08116177309603138,-0.4393899801187982,1.6270584838180482,3.309460698549652,1.7670876945537564
Mateusz Klich,-0.20633140718803436,-0.4393899801187982,0.25041868763704267,2.0769533360157886,1.7670876945537564
Jamie Shackleton,-0.20633140718803436,-0.5419202942372428,-0.20846124442329253,-0.38806138905193793,-1.41869330629888
Jack Harrison,-0.2689162242340359,-0.5419202942372428,-0.055501267069847475,0.22819229221499368,0.1741971941274381
Alfie McCalmont,-0.3315010412800373,-0.5419202942372428,-0.20846124442329253,,
Mateusz Bogusz,-0.3315010412800373,-0.5419202942372428,-0.20846124442329253,,
Ian Poveda-Ocampo,-0.3315010412800373,-0.5419202942372428,-0.20846124442329253,,
Patrick Bamford,-0.31898407787083705,-0.4393899801187982,-0.20387244510268918,-1.0255651972591084,-1.0891297544865384
Tyler Roberts,0.0440078609959716,-0.5419202942372428,1.168178551757713,-1.2097329640745136,-1.41869330629888
Joe Gelhardt,-0.3315010412800373,-0.5419202942372428,-0.20846124442329253,,
Rodrigo Moreno,-0.32524255957543724,-0.4393899801187982,-0.20616684476299085,-0.6475366232695934,-0.41265720076646867
Kasper Schmeichel,,-0.5419202942372428,-0.20846124442329253,,
Danny Ward,,-0.5419202942372428,-0.20846124442329253,,
Eldin Jakupovic,,-0.5419202942372428,-0.20846124442329253,,
James Justin,,-0.4393899801187982,-0.20846124442329253,1.5839503910022434,0.1741971941274381
Ãaglar SÃ¶yÃ¼ncÃ¼,,-0.4393899801187982,-0.20846124442329253,0.4042647725769741,0.5534568370860854
Wes Morgan,,-0.33685966600035366,-0.20846124442329253,-0.15329808190263067,1.5490133998525342
Jonny Evans,,0.3808525328287582,-0.20846124442329253,0.2759156412693352,1.7188182854499285
Filip Benkovic,,-0.5419202942372428,-0.20846124442329253,,
Daniel Amartey,,-0.4393899801187982,-0.20846124442329253,0.20139865389904002,0.3127094115558135
Ricardo Pereira,,0.2783222187103136,-0.20846124442329253,3.0160065646130176,1.337260099200623
Christian Fuchs,,0.3808525328287582,-0.20846124442329253,1.3167151497799479,2.2732398161845486
Luke Thomas,,-0.4393899801187982,-0.20846124442329253,-1.2097329640745136,0.1741971941274381
Timothy Castagne,,-0.4393899801187982,-0.20846124442329253,0.8444459734819253,0.9706424443405972
Demarai Gray,-0.3214874705526771,0.3808525328287582,-0.20792920971945447,-0.9109433004299405,-0.9480665675365589
Youri Tielemans,-0.31648068518899697,0.48338284694720274,-0.20722381539301746,0.062277839566204446,-0.4384529983442227
James Maddison,-0.3077188108025568,0.48338284694720274,-0.20735057961957962,0.2907107816188853,-0.9339005452995659
Marc Albrighton,-0.32273916689359716,3.251701328145206,-0.2081692299210723,0.40972438437114417,0.19271917669053484
Harvey Barnes,-0.3139772925071569,0.5859131610656473,-0.20731404459314168,-1.015126538411272,-1.1112933851639768
Hamza Choudhury,-0.32774595225727726,-0.33685966600035366,-0.20634333704455252,0.04498173832482478,0.604708140188605
Matty James,4.925623590584088,-0.4393899801187982,0.8059049211837643,0.1695014654276668,1.1223463015240562
Adrien Silva,1.4208738360080044,-0.4393899801187982,0.9595967644575606,0.4923010127579643,0.2879750870150322
Wilfred Ndidi,-0.32524255957543724,-0.029268723645020034,-0.20816132289907008,3.248845582359462,1.8845960101589765
Dennis Praet,-0.32273916689359716,-0.23432935188190912,-0.20540204487622363,-0.048059358008113465,-0.3201481335910744
Rachid Ghezzal,-0.32524255957543724,-0.5419202942372428,-0.20604608688613285,-0.7124054318240073,-0.8318389114049733
